"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0W170","2020-02-19 11:00:00","42.000","6.000","5.500","10.400","0.710","1022.600","","0.000","-99.000","-99.000","-99.000","10.400","","8.800",""
"C0Z150","2020-02-19 11:00:00","27.000","78.000","2.700","18.700","0.600","1024.200","","0.000","-99.000","-99.000","-99.000","18.700","","12.500",""
"C0S840","2020-02-19 11:00:00","22.000","48.000","3.100","20.600","0.630","1025.300","","0.000","-99.000","-99.000","-99.000","21.200","","15.800",""
"C0H9A0","2020-02-19 11:00:00","1595.000","102.000","1.700","16.000","0.480","852.400","","0.000","-99.000","-99.000","-99.000","16.000","","4.300",""
"C0Z300","2020-02-19 11:00:00","182.000","68.000","0.600","17.400","0.680","1006.500","","0.000","-99.000","-99.000","-99.000","18.000","","11.600",""
"C0G730","2020-02-19 11:00:00","27.000","322.000","1.500","19.100","0.530","1022.900","","0.000","-99.000","-99.000","-99.000","19.100","","9.900",""
"C0V730","2020-02-19 11:00:00","33.000","37.000","1.200","21.900","0.540","1021.300","","0.000","-99.000","-99.000","-99.000","21.900","","14.100",""
"C0SA00","2020-02-19 11:00:00","466.000","125.000","2.400","19.500","0.600","971.800","","0.000","-99.000","-99.000","-99.000","19.500","","9.900",""
"C0S900","2020-02-19 11:00:00","27.000","57.000","1.200","20.600","0.530","1023.500","","0.000","-99.000","-99.000","-99.000","21.500","","17.500",""
"C0C480","2020-02-19 11:00:00","105.000","117.000","1.200","19.600","0.510","1011.900","","0.000","-99.000","-99.000","-99.000","19.600","","12.600",""
"C0V720","2020-02-19 11:00:00","15.000","237.000","3.000","20.900","0.570","1023.100","","0.000","-99.000","-99.000","-99.000","21.800","","15.300",""
"C0UA60","2020-02-19 11:00:00","566.000","163.000","0.600","13.400","0.830","960.600","","0.000","-99.000","-99.000","-99.000","13.600","","9.300",""
"C0A980","2020-02-19 11:00:00","11.000","117.000","2.000","20.300","0.450","1024.200","","0.000","8.800","156.000","","20.300","","13.300",""
"C0C670","2020-02-19 11:00:00","250.000","18.000","1.000","18.100","0.540","995.400","","0.000","-99.000","-99.000","-99.000","18.100","","10.600",""
"C0K550","2020-02-19 11:00:00","15.000","327.000","1.300","19.500","0.510","1023.700","","0.000","-99.000","-99.000","-99.000","19.500","","10.300",""
"C0G830","2020-02-19 11:00:00","27.000","281.000","1.700","19.100","0.580","1020.600","","0.000","-99.000","-99.000","-99.000","19.100","","10.300",""
"C0A550","2020-02-19 11:00:00","422.000","0.000","0.200","16.100","0.740","976.800","","0.000","-99.000","-99.000","-99.000","16.100","","9.100",""
"C0G750","2020-02-19 11:00:00","31.000","239.000","1.300","19.400","0.510","1022.500","","0.000","-99.000","-99.000","-99.000","19.600","","10.400",""
"C0Z270","2020-02-19 11:00:00","343.000","286.000","0.800","16.300","0.640","987.000","","0.000","-99.000","-99.000","-99.000","16.700","","11.100",""
"C0UA30","2020-02-19 11:00:00","1397.000","88.000","1.800","9.000","0.880","868.200","","0.000","-99.000","-99.000","-99.000","9.700","","1.900",""
"C0I080","2020-02-19 11:00:00","536.000","18.000","0.900","21.200","0.440","964.700","","0.000","-99.000","-99.000","-99.000","21.200","","9.500",""
"C0UA00","2020-02-19 11:00:00","392.000","119.000","1.100","19.000","0.500","981.000","","0.000","-99.000","-99.000","-99.000","19.000","","7.700",""
"C0AD40","2020-02-19 11:00:00","32.000","63.000","2.100","20.200","0.500","1020.100","","0.000","7.700","75.000","","20.200","","12.600",""
"C0G900","2020-02-19 11:00:00","20.000","7.000","4.700","17.900","0.700","1021.900","","0.000","-99.000","-99.000","-99.000","17.900","","12.200",""
"C0S660","2020-02-19 11:00:00","794.000","119.000","1.800","13.500","0.700","937.200","","0.000","-99.000","-99.000","-99.000","14.700","","7.200",""
"C0M640","2020-02-19 11:00:00","155.000","275.000","0.300","19.700","0.550","1006.400","","0.000","-99.000","-99.000","-99.000","19.700","","11.100",""
"C0R660","2020-02-19 11:00:00","20.000","353.000","2.900","20.500","0.670","1022.800","","0.000","-99.000","-99.000","-99.000","20.500","","13.300",""
"C0UA10","2020-02-19 11:00:00","1711.000","0.000","0.200","7.600","1.000","838.200","","0.500","-99.000","-99.000","-99.000","7.600","","0.000",""
"C0V770","2020-02-19 11:00:00","26.000","340.000","0.700","21.900","0.480","1021.500","","0.000","-99.000","-99.000","-99.000","22.000","","12.500",""
"C0E730","2020-02-19 11:00:00","26.000","323.000","1.700","18.000","0.570","1020.500","","0.000","-99.000","-99.000","-99.000","18.500","","9.400",""
"C0V810","2020-02-19 11:00:00","32.000","300.000","2.400","19.900","0.550","1020.000","","0.000","-99.000","-99.000","-99.000","20.400","","13.400",""
"C0A9C0","2020-02-19 11:00:00","35.000","99.000","2.000","19.400","0.560","1021.200","","0.000","9.000","79.000","","19.400","","14.000",""
"C0X310","2020-02-19 11:00:00","9.000","353.000","4.200","17.900","0.550","1024.900","","0.000","-99.000","-99.000","-99.000","17.900","","11.700",""
"C0K280","2020-02-19 11:00:00","23.000","350.000","2.000","21.300","0.460","1024.800","","0.000","-99.000","-99.000","-99.000","21.600","","9.000",""
"C0M650","2020-02-19 11:00:00","20.000","353.000","1.700","19.100","0.520","1023.200","","0.000","-99.000","-99.000","-99.000","19.300","","10.400",""
"C0D570","2020-02-19 11:00:00","15.000","335.000","1.900","19.400","0.640","1023.700","","0.000","-99.000","-99.000","-99.000","19.400","","8.300",""
"C0M710","2020-02-19 11:00:00","15.000","336.000","2.800","18.400","0.510","1023.700","","0.000","-99.000","-99.000","-99.000","18.400","","11.000",""
"C0V490","2020-02-19 11:00:00","20.000","283.000","1.300","21.100","0.510","1022.600","","0.000","-99.000","-99.000","-99.000","21.200","","14.900",""
"C0E870","2020-02-19 11:00:00","34.000","313.000","2.200","18.700","0.560","1023.000","","0.000","-99.000","-99.000","-99.000","18.900","","8.400",""
"C0M800","2020-02-19 11:00:00","440.000","228.000","1.100","20.000","0.480","973.600","","0.000","-99.000","-99.000","-99.000","20.000","","10.500",""
"C0A570","2020-02-19 11:00:00","360.000","69.000","3.300","15.900","0.660","983.300","","0.000","-99.000","-99.000","-99.000","15.900","","9.600",""
"C0S790","2020-02-19 11:00:00","236.000","36.000","0.800","19.200","0.640","1000.200","","0.000","-99.000","-99.000","-99.000","19.200","","12.400",""
"C0D590","2020-02-19 11:00:00","143.000","8.000","0.800","19.700","0.550","1009.300","","0.000","-99.000","-99.000","-99.000","19.700","","11.100",""
"C0U990","2020-02-19 11:00:00","31.000","120.000","0.900","18.200","0.590","1024.000","","0.000","-99.000","-99.000","-99.000","18.200","","12.100",""
"C0M700","2020-02-19 11:00:00","150.000","287.000","0.400","20.900","0.540","1007.900","","0.000","-99.000","-99.000","-99.000","20.900","","9.500",""
"C0A970","2020-02-19 11:00:00","96.000","164.000","5.000","20.100","0.710","1015.400","","0.000","-99.000","-99.000","-99.000","20.500","","13.500",""
"CM0110","2020-02-19 11:00:00","7.000","4.000","3.400","18.400","0.550","1024.800","","-99.000","-99.000","-99.000","-99.000","18.700","","11.800",""
"C0S940","2020-02-19 11:00:00","150.000","0.000","0.000","18.600","0.760","1009.100","","2.000","-99.000","-99.000","-99.000","18.600","","12.800",""
"C0X250","2020-02-19 11:00:00","33.000","16.000","1.000","18.900","0.580","1021.200","","0.000","-99.000","-99.000","-99.000","18.900","","11.100",""
"C0K520","2020-02-19 11:00:00","10.000","331.000","1.800","19.500","0.530","1023.100","","0.000","-99.000","-99.000","-99.000","19.600","","10.600",""
"C0Z200","2020-02-19 11:00:00","153.000","68.000","0.800","17.800","0.490","1009.800","","0.000","-99.000","-99.000","-99.000","18.000","","9.700",""
"C0V740","2020-02-19 11:00:00","60.000","90.000","1.700","21.700","0.510","1018.800","","0.000","-99.000","-99.000","-99.000","21.700","","11.800",""
"C0V790","2020-02-19 11:00:00","410.000","211.000","3.200","19.700","0.480","975.800","","0.000","-99.000","-99.000","-99.000","19.700","","12.400",""
"C0G860","2020-02-19 11:00:00","45.000","254.000","1.300","20.200","0.510","1019.000","","0.000","-99.000","-99.000","-99.000","20.200","","11.200",""
"C0F0A0","2020-02-19 11:00:00","3587.000","197.000","3.800","-0.300","0.660","664.100","","0.500","9.800","205.000","","0.800","","-3.600",""
"C0Z250","2020-02-19 11:00:00","1124.000","349.000","0.700","11.000","0.910","899.000","","0.000","-99.000","-99.000","-99.000","14.400","","6.000",""
"C0K440","2020-02-19 11:00:00","35.000","298.000","1.500","18.500","0.580","1021.200","","0.000","-99.000","-99.000","-99.000","18.500","","10.100",""
"C0T900","2020-02-19 11:00:00","160.000","81.000","1.300","18.200","0.520","1006.500","","0.000","-99.000","-99.000","-99.000","19.400","","11.100",""
"C0F9V0","2020-02-19 11:00:00","525.000","268.000","5.100","18.600","0.630","964.600","","-99.000","-99.000","-99.000","-99.000","18.600","","9.700",""
"C0UA20","2020-02-19 11:00:00","2619.000","204.000","2.700","5.300","0.540","-99.000","","0.000","-99.000","-99.000","-99.000","5.300","","-0.800",""
"C0M850","2020-02-19 11:00:00","695.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C620","2020-02-19 11:00:00","19.000","105.000","2.600","21.900","0.520","1021.300","","0.000","-99.000","-99.000","-99.000","21.900","","12.600",""
"C0I360","2020-02-19 11:00:00","300.000","270.000","3.500","19.200","0.520","988.200","","0.000","-99.000","-99.000","-99.000","19.400","","11.200",""
"C0M810","2020-02-19 11:00:00","1354.000","314.000","1.700","13.700","0.640","873.000","","0.000","-99.000","-99.000","-99.000","13.700","","6.900",""
"C0AC80","2020-02-19 11:00:00","40.000","102.000","3.500","19.300","0.530","1019.400","","0.000","9.300","70.000","","19.300","","10.200",""
"CM0140","2020-02-19 11:00:00","26.000","124.000","0.500","18.200","0.670","1024.300","","2.000","-99.000","-99.000","-99.000","18.500","","14.400",""
"C0SA20","2020-02-19 11:00:00","857.000","9.000","1.900","14.000","0.710","928.500","","0.000","-99.000","-99.000","-99.000","14.000","","8.400",""
"C0K490","2020-02-19 11:00:00","91.000","296.000","2.200","19.300","0.550","1013.900","","0.000","-99.000","-99.000","-99.000","19.800","","10.000",""
"C0V820","2020-02-19 11:00:00","441.000","183.000","2.500","20.400","0.520","975.400","","0.000","-99.000","-99.000","-99.000","20.600","","9.800",""
"C0S810","2020-02-19 11:00:00","65.000","33.000","1.000","19.400","0.660","1021.900","","0.000","-99.000","-99.000","-99.000","19.400","","12.500",""
"C0R580","2020-02-19 11:00:00","10.000","258.000","2.000","21.300","0.580","1023.300","","0.000","-99.000","-99.000","-99.000","21.300","","13.600",""
"C0Z330","2020-02-19 11:00:00","488.000","0.000","0.100","15.400","0.680","971.700","","0.000","-99.000","-99.000","-99.000","15.400","","10.000",""
"C0E590","2020-02-19 11:00:00","40.000","322.000","2.600","18.200","0.590","1020.100","","0.000","-99.000","-99.000","-99.000","19.000","","7.300",""
"C0D540","2020-02-19 11:00:00","227.000","1.000","0.900","19.900","0.520","998.800","","0.000","-99.000","-99.000","-99.000","20.200","","7.300",""
"C0K420","2020-02-19 11:00:00","42.000","322.000","1.000","19.100","0.530","1020.000","","0.000","-99.000","-99.000","-99.000","19.100","","10.000",""
"C0Z180","2020-02-19 11:00:00","34.000","31.000","1.500","19.500","0.540","1022.700","","0.000","-99.000","-99.000","-99.000","19.900","","13.200",""
"C0AD10","2020-02-19 11:00:00","27.000","124.000","4.700","19.300","0.510","1020.800","","0.000","-99.000","-99.000","-99.000","19.300","","12.800",""
"C0M720","2020-02-19 11:00:00","225.000","290.000","0.700","19.400","0.550","998.200","","0.000","-99.000","-99.000","-99.000","19.600","","10.900",""
"C0V450","2020-02-19 11:00:00","51.000","167.000","1.700","22.500","0.450","1018.300","","0.000","-99.000","-99.000","-99.000","22.700","","13.600",""
"C0R280","2020-02-19 11:00:00","242.000","63.000","2.600","18.300","0.750","997.400","","1.000","9.000","49.000","","18.300","","13.200",""
"C0E610","2020-02-19 11:00:00","850.000","233.000","0.500","14.300","0.660","928.300","","0.000","-99.000","-99.000","-99.000","14.300","","8.600",""
"C0Z310","2020-02-19 11:00:00","59.000","170.000","1.000","18.700","0.640","1020.500","","0.000","-99.000","-99.000","-99.000","20.500","","13.800",""
"C0M750","2020-02-19 11:00:00","10.000","340.000","0.900","18.700","0.540","1024.000","","0.000","-99.000","-99.000","-99.000","18.700","","11.100",""
"C0I110","2020-02-19 11:00:00","161.000","298.000","2.400","20.500","0.610","1006.800","","0.000","-99.000","-99.000","-99.000","20.600","","11.100",""
"C0V370","2020-02-19 11:00:00","74.000","344.000","0.500","22.000","0.520","1016.700","","0.000","-99.000","-99.000","-99.000","22.300","","9.500",""
"C0C690","2020-02-19 11:00:00","242.000","153.000","1.600","18.500","0.510","996.100","","0.000","-99.000","-99.000","-99.000","18.500","","11.200",""
"C0A540","2020-02-19 11:00:00","401.000","108.000","1.100","15.600","0.710","978.100","","0.000","7.700","102.000","","15.600","","8.900",""
"C0SA60","2020-02-19 11:00:00","6.000","337.000","2.600","19.700","0.550","1025.200","","0.000","-99.000","-99.000","-99.000","19.700","","13.300",""
"C0H950","2020-02-19 11:00:00","192.000","315.000","0.900","19.900","0.560","1002.700","","0.000","-99.000","-99.000","-99.000","19.900","","7.700",""
"C0O960","2020-02-19 11:00:00","112.000","0.000","0.100","22.500","0.570","1011.700","","0.000","-99.000","-99.000","-99.000","22.500","","10.600",""
"C0E880","2020-02-19 11:00:00","507.000","317.000","1.900","18.400","0.620","965.900","","0.000","-99.000","-99.000","-99.000","18.400","","9.000",""
"C0AH10","2020-02-19 11:00:00","30.000","113.000","3.300","20.000","0.520","1020.600","","0.000","9.300","114.000","","20.000","","13.900",""
"C0R680","2020-02-19 11:00:00","13.000","75.000","7.400","20.900","0.650","1023.900","","0.000","13.100","75.000","","20.900","","16.400",""
"C0X210","2020-02-19 11:00:00","38.000","320.000","1.900","19.200","0.600","1018.700","","0.000","-99.000","-99.000","-99.000","19.200","","10.500",""
"C0D430","2020-02-19 11:00:00","87.000","0.000","0.200","20.600","0.560","1013.400","","0.000","-99.000","-99.000","-99.000","20.600","","6.600",""
"C0AD30","2020-02-19 11:00:00","20.000","87.000","2.200","19.900","0.500","1020.100","","0.000","7.700","102.000","","19.900","","13.900",""
"C0R240","2020-02-19 11:00:00","87.000","346.000","1.700","22.900","0.440","1013.500","","0.000","-99.000","-99.000","-99.000","22.900","","11.600",""
"C0AI30","2020-02-19 11:00:00","26.000","106.000","5.300","19.100","0.570","1022.200","","0.000","-99.000","-99.000","-99.000","19.100","","13.800",""
"C0U960","2020-02-19 11:00:00","1885.000","193.000","2.500","8.100","0.700","819.500","","0.000","-99.000","-99.000","-99.000","8.100","","0.800",""
"C0T9E0","2020-02-19 11:00:00","415.000","0.000","0.000","15.600","0.690","979.400","","0.000","-99.000","-99.000","-99.000","15.800","","10.400",""
"C0D550","2020-02-19 11:00:00","1956.000","0.000","0.200","14.000","0.400","816.300","","0.000","-99.000","-99.000","-99.000","15.000","","3.100",""
"C0C630","2020-02-19 11:00:00","209.000","345.000","1.800","17.900","0.540","999.900","","0.000","-99.000","-99.000","-99.000","17.900","","11.000",""
"C0A560","2020-02-19 12:00:00","405.000","107.000","1.500","16.700","0.660","977.700","","0.000","6.600","126.000","","17.100","","9.100",""
"C0X190","2020-02-19 12:00:00","10.000","0.000","0.000","20.900","0.480","1023.200","","0.000","-99.000","-99.000","-99.000","20.900","","12.300",""
"C0S950","2020-02-19 12:00:00","415.000","55.000","1.800","16.900","0.700","977.000","","0.000","-99.000","-99.000","-99.000","16.900","","11.000",""
"C0A880","2020-02-19 12:00:00","6.000","165.000","1.500","19.900","0.560","1023.100","","0.000","7.700","171.000","","20.400","","12.500",""
"C0I530","2020-02-19 12:00:00","3014.000","-99.000","-99.000","4.300","0.590","703.400","","0.000","-99.000","-99.000","-99.000","4.800","","-2.900",""
"C0M670","2020-02-19 12:00:00","43.000","288.000","1.700","20.100","0.550","1019.200","","0.000","-99.000","-99.000","-99.000","20.100","","10.600",""
"C0Z061","2020-02-19 12:00:00","174.000","168.000","1.100","19.300","0.630","1008.300","","0.000","-99.000","-99.000","-99.000","19.300","","11.300",""
"C0M730","2020-02-19 12:00:00","40.000","318.000","1.000","22.800","0.490","1019.100","","0.000","-99.000","-99.000","-99.000","22.900","","11.500",""
"C0U750","2020-02-19 12:00:00","398.000","184.000","2.100","14.000","0.810","978.100","","0.000","-99.000","-99.000","-99.000","15.900","","10.800",""
"C0A650","2020-02-19 12:00:00","287.000","215.000","0.900","18.400","0.630","991.100","","0.000","7.700","58.000","","18.400","","7.000",""
"C0K400","2020-02-19 12:00:00","65.000","305.000","2.500","19.700","0.570","1017.600","","0.000","-99.000","-99.000","-99.000","20.000","","10.400",""
"C0I370","2020-02-19 12:00:00","671.000","262.000","2.000","19.900","0.400","947.400","","0.000","-99.000","-99.000","-99.000","20.000","","7.700",""
"C0S750","2020-02-19 12:00:00","2280.000","44.000","0.300","4.800","1.000","777.500","","0.000","-99.000","-99.000","-99.000","5.100","","-0.500",""
